ch,sex,age_class,flyway,freq
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",M,AHY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",M,HY,6,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",F,AHY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",F,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",F,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",M,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",M,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",M,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",M,HY,6,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",F,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",F,HY,2,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,AHY,1,134
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,AHY,2,85
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,AHY,3,28
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,AHY,4,112
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,AHY,6,109
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,HY,1,655
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,HY,2,340
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,HY,3,110
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,HY,4,291
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,HY,5,10
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,HY,6,494
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,AHY,1,225
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,AHY,2,97
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,AHY,3,39
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,AHY,4,162
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,AHY,6,122
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,HY,1,681
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,HY,2,358
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,HY,3,96
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,HY,4,335
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,HY,5,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,HY,6,411
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",M,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",F,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",M,HY,2,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",M,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",M,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",F,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",F,HY,2,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",F,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,AHY,1,123
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,AHY,2,75
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,AHY,3,79
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,AHY,4,197
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,AHY,6,52
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,HY,1,568
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,HY,2,403
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,HY,3,187
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,HY,4,335
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,HY,5,11
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,HY,6,472
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,AHY,1,232
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,AHY,2,77
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,AHY,3,135
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,AHY,4,344
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,AHY,6,75
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,HY,1,566
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,HY,2,378
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,HY,3,217
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,HY,4,338
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,HY,5,12
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,HY,6,332
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000""",M,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000""",M,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000""",F,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000""",M,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000""",F,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000""",F,HY,2,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",M,HY,2,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",F,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,HY,3,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",F,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",F,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,AHY,1,123
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,AHY,2,97
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,AHY,3,107
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,AHY,4,162
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,AHY,6,47
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,HY,1,555
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,HY,2,435
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,HY,3,259
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,HY,4,527
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,HY,6,404
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,AHY,1,171
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,AHY,2,100
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,AHY,3,166
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,AHY,4,249
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,AHY,6,71
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,HY,1,544
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,HY,2,437
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,HY,3,240
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,HY,4,566
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,HY,6,325
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",M,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",M,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",M,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",M,HY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,AHY,1,130
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,AHY,2,88
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,AHY,3,109
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,AHY,4,135
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,AHY,6,81
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,HY,1,566
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,HY,2,351
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,HY,3,261
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,HY,4,495
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,HY,5,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,HY,6,397
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,AHY,1,256
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,AHY,2,132
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,AHY,3,125
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,AHY,4,204
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,AHY,6,83
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,HY,1,529
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,HY,2,433
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,HY,3,262
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,HY,4,564
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,HY,5,14
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,HY,6,328
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",M,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",M,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",M,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",F,HY,3,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,AHY,1,171
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,AHY,2,58
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,AHY,3,128
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,AHY,4,163
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,AHY,5,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,AHY,6,71
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,HY,1,713
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,HY,2,384
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,HY,3,155
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,HY,4,504
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,HY,5,3
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,HY,6,519
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,AHY,1,296
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,AHY,2,97
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,AHY,3,90
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,AHY,4,219
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,AHY,5,4
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,AHY,6,92
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,HY,1,680
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,HY,2,440
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,HY,3,177
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,HY,4,512
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,HY,5,3
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,HY,6,419
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000""",M,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000""",F,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000""",M,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",M,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",M,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",F,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",M,AHY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",M,HY,1,5
"""0000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",M,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",M,HY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",M,HY,6,3
"""0000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",F,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",F,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",M,AHY,1,172
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",M,AHY,2,82
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",M,AHY,3,79
